Actual_Price,Pred_RF,Pred_XGB,Diff_RF,Diff_XGB
1.281,1.3431799999999998,1.6124151,0.0621799999999999,0.3314150753021241
1.56,1.5333299999999985,1.4712824,0.026670000000001526,0.08871763706207281
2.581,3.0428201,3.0518367,0.4618201000000002,0.47083672904968266
0.905,0.95975,1.0431836,0.054749999999999965,0.13818356513977048
0.713,1.0738299999999992,1.0367743,0.3608299999999992,0.3237742776870728
2.197,2.26583,1.9818155,0.06882999999999972,0.2151845426559449
1.51,1.5183799999999996,1.6797733,0.00837999999999961,0.16977333068847655
2.901,2.1331899999999995,2.092058,0.7678100000000003,0.8089420566558836
1.42,1.30655,1.2505112,0.11344999999999983,0.16948883056640618
2.915,1.7378499999999997,1.9892733,1.1771500000000004,0.9257266902923584
2.554,2.26814,2.4750812,0.28586,0.07891879463195783
0.981,1.0518699999999996,0.94976485,0.07086999999999966,0.031235152244567854
2.519,2.6288702,2.3845925,0.10987020000000003,0.13440746688842786
1.621,2.0889900999999997,2.0995457,0.46799009999999974,0.4785457172393799
1.294,1.614270000000001,1.4848346,0.32027000000000094,0.19083455181121822
0.894,0.71247,0.6532576,0.18152999999999997,0.24074239158630373
1.505,1.3702799999999997,1.395613,0.13472000000000017,0.1093870449066161
1.338,1.9305201000000012,1.5199703,0.5925201000000011,0.18197029781341545
0.804,0.7738400000000003,0.8096793,0.030159999999999743,0.0056793293952941415
2.111,2.2146799999999986,2.2246666,0.10367999999999844,0.11366659545898417
2.556,1.8879099999999993,2.0336738,0.6680900000000007,0.5223262367248536
2.145,2.3028999999999997,1.991779,0.1578999999999997,0.15322103023529055
5.00001,4.235193799999998,3.9262388,0.764816200000002,1.0737712247467037
2.021,2.3602302999999996,2.6671934,0.33923029999999965,0.6461934127807618
0.815,0.9719100000000005,0.97244775,0.15691000000000055,0.15744775295257574
0.988,0.9798799999999999,1.0258586,0.008120000000000127,0.03785864067077638
2.819,3.102610199999999,3.166215,0.28361019999999915,0.34721494293212896
1.846,1.9224,1.7463391,0.07640000000000002,0.09966091728210458
2.547,1.36602,1.6752411,1.1809800000000001,0.8717588872909547
1.431,1.5560999999999996,1.4023185,0.12509999999999954,0.028681522369384815
1.625,1.7898101,1.5863526,0.16481009999999996,0.03864741325378418
1.426,1.5810300000000002,1.4707103,0.15503000000000022,0.04471027755737311
0.859,1.2033299999999996,1.1082509,0.3443299999999996,0.24925085639953615
1.869,2.0980601,2.1502123,0.2290601000000001,0.28121228790283204
0.713,0.8427000000000006,0.8721311,0.1297000000000006,0.15913110923767093
1.744,1.9005399999999997,1.9074174,0.15653999999999968,0.1634174165725708
2.25,1.8016599999999996,1.7604861,0.4483400000000004,0.4895138740539551
1.465,2.1416199999999996,2.0482864,0.6766199999999996,0.5832864379882812
4.05,4.113120600000001,4.3241615,0.0631206000000013,0.2741615295410158
1.896,2.4421901999999993,2.2142138,0.5461901999999994,0.31821384811401376
1.644,1.8103399999999994,1.7018032,0.1663399999999995,0.05780320739746103
3.375,3.0439100000000003,3.0215664,0.33108999999999966,0.35343360900878906
0.725,0.8890800000000002,0.88538325,0.16408000000000023,0.16038324832916262
1.438,1.7334299999999998,1.6627527,0.29542999999999986,0.22475274753570562
1.6,1.8460099999999997,1.7739707,0.24600999999999962,0.17397072315216056
1.181,1.9099999999999997,1.5762403,0.7289999999999996,0.3952403011322021
3.74,4.0285134999999945,4.0011835,0.2885134999999943,0.26118350982665994
2.027,2.2836999999999996,2.8456695,0.2566999999999995,0.8186695079803465
0.966,0.8712799000000001,0.9541467,0.09472009999999986,0.011853316783904999
0.658,0.8010299999999999,0.8574149,0.14302999999999988,0.19941490125656125
1.674,2.0250701,2.240669,0.3510701000000003,0.5666690120697022
1.798,2.2398200999999993,1.6665511,0.44182009999999927,0.13144888687133793
0.967,1.1610299999999996,1.1319078,0.1940299999999996,0.16490782070159915
2.661,2.687329999999999,2.765956,0.026329999999998854,0.10495592498779294
0.911,0.9630099999999996,1.018903,0.05200999999999956,0.10790301704406735
0.498,0.4898699999999998,0.42192972,0.008130000000000193,0.07607028293609619
0.907,1.0342201,1.0881729,0.12722009999999995,0.18117291259765622
1.158,1.29474,1.3871135,0.13674000000000008,0.22911345195770272
2.786,3.7205119999999976,3.8587334,0.9345119999999976,1.0727334156036377
2.5,1.7036699999999996,1.7832726,0.7963300000000004,0.7167273759841919
0.85,1.3577899999999994,1.0451684,0.5077899999999994,0.19516839981079104
1.77,1.7222199999999994,1.8498902,0.0477800000000006,0.07989023208618162
0.997,1.4574200999999996,1.1074599,0.46042009999999955,0.1104599027633667
3.576,4.1819536,4.3576016,0.6059535999999999,0.7816016426086425
4.75,3.6242330999999974,3.521061,1.1257669000000026,1.2289390563964844
2.736,2.7114300999999994,2.3929613,0.02456990000000081,0.343038736343384
1.824,2.151779999999999,2.0612857,0.32777999999999907,0.23728573417663568
1.578,1.5822900000000002,1.4845171,0.004290000000000127,0.09348290252685554
1.938,2.2682000999999996,2.0917883,0.33020009999999966,0.1537882919311524
3.336,2.7269301,3.1482615,0.6090698999999997,0.1877384529113768
2.646,2.6321000000000008,2.7302232,0.013899999999999135,0.08422317886352548
0.584,0.8039700000000002,0.8515348,0.21997000000000022,0.2675347838401795
1.734,1.5720099999999995,1.7261568,0.16199000000000052,0.007843169212341294
2.148,2.475689999999999,2.0565717,0.3276899999999987,0.09142827796936048
2.0,2.381871899999999,1.7980934,0.3818718999999988,0.20190656185150146
4.228,3.816050600000001,3.9188237,0.4119493999999988,0.30917628097534156
0.936,1.58203,1.0953088,0.64603,0.15930878067016596
1.222,1.9701801000000005,2.2120986,0.7481801000000006,0.9900985984802246
1.676,1.7011800000000008,1.7044318,0.02518000000000087,0.02843177223205573
3.036,2.926540099999999,3.2311852,0.10945990000000094,0.19518519783020016
2.693,2.5298400000000005,2.4540794,0.16315999999999953,0.2389206104278565
2.644,2.388139999999999,2.1944993,0.2558600000000011,0.44950074577331556
1.91,1.6891199999999997,1.6026748,0.2208800000000002,0.3073251581192016
1.538,1.9517099999999996,1.7064011,0.4137099999999996,0.16840110969543454
2.755,3.2048806000000023,2.9649882,0.4498806000000024,0.20998823165893565
2.088,1.91494,1.9006368,0.17306,0.18736320781707771
1.423,1.37723,1.3855592,0.04577000000000009,0.03744079875946049
0.635,0.8906100000000001,0.7889615,0.2556100000000001,0.15396152973175048
0.958,1.1363299999999998,1.1453702,0.17832999999999988,0.18737024497985844
2.317,2.1777800000000003,2.3671186,0.1392199999999999,0.05011859703063948
2.215,2.70042,2.428214,0.48541999999999996,0.21321407318115249
0.895,1.910960100000001,1.4973663,1.015960100000001,0.6023663091659546
2.26,3.3965105999999996,1.9615539,1.1365105999999998,0.2984460687637327
5.00001,4.98895979999999,4.549394,0.011050200000009447,0.4506158692932125
2.702,2.7292300000000016,2.8087635,0.027230000000001642,0.10676350402832036
0.596,0.7625799999999998,0.64551705,0.16657999999999984,0.04951705121994021
1.933,2.0479,2.0711095,0.11489999999999978,0.13810953330993647
1.336,1.1845299999999996,0.9641098,0.15147000000000044,0.37189022159576424
1.619,2.4026000000000005,2.0842118,0.7836000000000005,0.4652118263244629
3.575,2.901200200000001,3.746366,0.6737997999999994,0.1713660240173338
2.765,2.3481200000000007,2.521308,0.4168799999999995,0.24369205474853528
4.107,2.824780299999999,3.2395415,1.282219700000001,0.8674584693908693
3.75,2.727380299999999,3.0171077,1.0226197000000008,0.7328922748565674
1.352,1.2921699999999998,1.3306209,0.05983000000000027,0.021379115104675384
1.672,1.3661999999999994,1.5357555,0.3058000000000005,0.13624448490142815
2.52,2.333050099999999,2.554177,0.186949900000001,0.03417704582214354
3.084,4.307402599999999,4.0235085,1.2234025999999987,0.9395085487365722
1.721,1.568409999999999,1.518108,0.1525900000000011,0.20289198970794686
5.00001,4.530875499999995,4.896276,0.46913450000000445,0.10373400283813439
1.938,2.137329999999998,1.8414353,0.19932999999999823,0.09656468677520746
1.052,1.1274600000000001,1.2063109,0.07546000000000008,0.15431086826324458
0.908,1.4808508,0.9669785,0.5728508,0.058978490352630586
1.688,2.103060099999999,2.2809043,0.41506009999999915,0.5929042930603028
1.621,1.41312,1.231127,0.20788000000000006,0.3898729763031006
1.612,1.5769500000000014,1.8976891,0.03504999999999869,0.2856891040802001
1.375,1.4263099999999997,1.4248886,0.051309999999999745,0.04988861083984375
2.893,2.9620600999999986,2.6741567,0.06906009999999885,0.21884333419799784
2.787,2.7932500000000005,2.8307195,0.006250000000000533,0.04371947097778328
1.617,2.2398400000000005,2.3561761,0.6228400000000005,0.7391761379241943
2.31,2.4008800000000003,2.4148777,0.0908800000000003,0.10487765312194819
0.875,0.9018700000000002,0.8811707,0.02687000000000017,0.006170690059661865
0.957,1.0299899999999995,0.9604265,0.07298999999999956,0.0034265093803406144
2.406,2.4797799999999994,1.8704828,0.07377999999999929,0.5355171976089479
2.141,2.0939600000000005,2.1461244,0.04703999999999953,0.005124362945556626
4.286,4.074540400000001,4.1345353,0.21145959999999864,0.1514646873474117
1.25,1.4567499999999998,1.5064563,0.20674999999999977,0.25645625591278076
0.764,0.8820000000000003,0.77469504,0.11800000000000033,0.010695038795471179
2.638,2.4749502000000003,2.6645799,0.16304979999999958,0.02657986831665049
1.204,2.0710799999999994,1.7118417,0.8670799999999994,0.5078417024612427
1.091,0.88083,0.7996225,0.21016999999999997,0.29137752389907834
1.706,2.1568199999999997,2.3381188,0.4508199999999998,0.6321187915802002
2.574,2.553790099999999,2.5815995,0.02020990000000067,0.007599473953247227
3.2,3.1994501000000013,3.4136965,0.0005498999999988818,0.21369652748107892
2.896,3.0449109000000005,3.3781424,0.14891090000000062,0.4821423568725587
3.073,2.7098101999999993,2.9546642,0.3631898000000007,0.11833576965332027
3.255,2.871849999999999,3.0902781,0.383150000000001,0.16472185134887685
0.584,0.6016900000000001,0.68860257,0.017690000000000095,0.10460256671905521
0.485,0.6333599999999997,0.45238757,0.14835999999999971,0.03261242866516112
2.167,1.1138900000000003,0.9194773,1.0531099999999995,1.2475227160453795
0.979,1.0140700000000005,0.82933193,0.03507000000000049,0.1496680655479431
1.586,1.6359899999999998,1.3356255,0.04998999999999976,0.25037447071075447
0.69,0.7409700000000001,0.64967453,0.05097000000000018,0.04032546520233149
3.223,3.3550702999999986,3.4643843,0.13207029999999875,0.24138431739807142
4.677,3.3674505000000012,3.456726,1.3095494999999984,1.2202739257812496
1.63,1.7152999999999994,1.679183,0.08529999999999949,0.0491830062866212
2.871,2.7531800000000017,2.7591257,0.11781999999999826,0.11187429046630859
0.546,0.5651700000000001,0.47528568,0.01917000000000002,0.07071432089805607
0.904,1.15851,0.9424376,0.2545099999999999,0.03843758916854856
1.555,1.59298,1.5421922,0.037980000000000125,0.012807779312133727
1.75,2.774370299999999,2.710547,1.0243702999999988,0.9605469703674316
4.112,4.239033100000001,4.1846137,0.12703310000000112,0.07261370468139638
3.321,2.9628001999999998,2.3461215,0.3581998000000004,0.9748784503936769
1.412,1.5611700000000002,1.4709237,0.14917000000000025,0.058923662185669023
2.471,2.4660100000000007,2.4973936,0.004989999999999384,0.026393608093261633
1.53,1.5092599999999994,1.4441099,0.020740000000000647,0.08589008331298831
1.55,1.7415400000000005,1.7125595,0.1915400000000005,0.16255946159362789
3.908,1.6032899999999994,1.7440176,2.3047100000000005,2.1639823989868163
0.9,0.9173399999999999,0.89905196,0.01733999999999991,0.0009480357170105203
1.967,1.9941500000000005,2.0312955,0.02715000000000045,0.06429553794860832
0.682,0.8965,0.6658538,0.2144999999999999,0.016146201610565236
5.00001,5.000009999999989,5.0123186,1.0658141036401503e-14,0.01230861114501991
0.921,1.1678199999999994,1.1531692,0.24681999999999937,0.23216915512084957
2.979,2.875040099999999,3.0359805,0.10395990000000088,0.05698046302795401
5.00001,4.603503999999995,4.8222175,0.3965060000000049,0.17779253555297814
3.323,2.9874799999999997,3.0228488,0.33552000000000026,0.3001511554718017
1.711,2.0967299999999995,2.0581467,0.38572999999999946,0.3471467151641845
1.521,1.7423600000000001,1.5966967,0.22136000000000022,0.07569673442840585
2.32,2.21263,2.3015394,0.10736999999999997,0.01846057891845687
1.271,1.3768700000000007,1.5835354,0.1058700000000008,0.31253543281555185
0.875,1.1766800000000004,1.4410803,0.3016800000000004,0.5660803318023682
2.034,1.8751999999999998,1.9699864,0.15880000000000005,0.0640135612487791
2.286,1.9951800000000008,2.2376556,0.2908199999999992,0.04834436035156253
1.167,1.0895499999999994,1.0756474,0.07745000000000068,0.09135264587402347
4.167,4.985049599999989,4.4654255,0.8180495999999895,0.298425491333008
2.276,1.8568500000000014,2.3299038,0.41914999999999836,0.05390384101867696
2.679,2.9084699999999994,3.405921,0.22946999999999962,0.72692098236084
0.972,1.26422,1.1930879,0.2922199999999999,0.2210879354476929
1.375,1.4501100000000005,1.5142809,0.07511000000000045,0.13928091526031494
1.988,2.0540001,1.949921,0.06600010000000012,0.03807898807525634
0.686,0.5707599999999998,0.6010405,0.11524000000000023,0.08495951747894293
3.525,2.7931299999999997,3.1334977,0.7318700000000002,0.391502285003662
1.038,1.0992699999999997,0.9987091,0.061269999999999714,0.039290917396545444
1.078,1.1516900000000003,1.0870796,0.07369000000000026,0.009079644203185966
1.317,1.7669699999999995,1.5953395,0.44996999999999954,0.27833953666687017
2.713,3.154640000000001,3.1253607,0.4416400000000009,0.4123607273101806
0.973,2.2364502000000006,1.3648592,1.2634502000000007,0.3918592233657837
0.95,1.01923,0.99080014,0.06923000000000012,0.04080014228820805
0.675,1.5714900000000003,1.8439728,0.8964900000000002,1.1689728021621704
3.261,3.120590000000001,2.8902476,0.14040999999999926,0.3707524166107179
0.656,0.8853700000000003,0.72946894,0.2293700000000003,0.07346894168853757
2.256,2.0499300000000003,1.972577,0.20606999999999953,0.28342302417755105
2.638,3.05541,3.7183306,0.4174100000000003,1.0803306217193605
3.483,3.0373801000000005,3.4117916,0.4456198999999996,0.07120843696594248
3.25,2.5000900000000006,2.9031339,0.7499099999999994,0.3468661308288574
1.088,1.1987999999999999,1.2677802,0.11079999999999979,0.1797801847457885
4.0,3.7428319000000005,3.7191744,0.25716809999999946,0.2808256149291992
1.384,1.3393600000000003,1.3049314,0.04463999999999957,0.079068597793579
0.61,0.7862200000000001,0.6992245,0.17622000000000015,0.08922447204589845
4.531,4.331130800000002,4.8174434,0.19986919999999753,0.2864433708190921
5.00001,4.9725094999999895,5.2324405,0.027500500000010142,0.2324304716491703
1.202,1.2861399999999994,1.2111942,0.08413999999999944,0.009194157600402875
3.292,2.9705999999999992,2.7621944,0.3214000000000006,0.5298056049346922
1.963,2.1009900999999993,2.0644336,0.13799009999999923,0.1014335746765136
1.5,1.1044100000000003,1.1197432,0.39558999999999966,0.3802567720413208
1.52,1.7534500000000006,1.8891811,0.2334500000000006,0.3691811370849609
1.699,1.5535999999999999,1.5161979,0.1454000000000002,0.182802080154419
1.375,1.8056900000000002,1.705402,0.43069000000000024,0.3304020166397095
2.83,2.6795599999999995,2.683956,0.15044000000000057,0.1460440921783448
4.045,2.368009999999999,2.8961825,1.6769900000000009,1.1488174629211425
1.935,2.3518300999999995,2.5217936,0.4168300999999994,0.5867936038970947
2.051,3.6357813000000005,2.4797523,1.5847813000000004,0.42875230216979965
1.456,1.5758800000000002,1.4157295,0.11988000000000021,0.040270477294921836
2.25,1.03197,1.1143235,1.21803,1.1356765031814575
2.159,2.1551500000000003,2.0305617,0.003849999999999465,0.12843831443786602
1.585,1.6293899999999997,1.7730066,0.04438999999999971,0.18800655841827396
1.247,1.330559999999999,1.2762051,0.08355999999999897,0.02920506286621083
0.654,0.7549399999999998,0.6816387,0.10093999999999981,0.027638717651367162
2.802,2.035659999999999,2.5574448,0.7663400000000009,0.24455518913269048
1.805,1.7265300000000001,1.6080925,0.07846999999999982,0.19690745353698724
1.054,1.2010399999999997,1.1573732,0.14703999999999962,0.10337318992614741
1.0,1.0143399999999994,2.2351682,0.014339999999999353,1.235168218612671
1.663,1.4418700000000002,1.2659473,0.22112999999999983,0.3970526580810547
1.58,1.8258999999999999,1.8828449,0.24589999999999979,0.30284492492675774
2.438,2.695350200000001,3.0669875,0.25735020000000075,0.6289875144958494
3.629,3.8233809000000023,3.708555,0.1943809000000023,0.07955498313903808
2.019,1.8572799999999998,1.6076344,0.1617200000000003,0.4113655748367311
0.526,0.8484499999999998,0.49173602,0.3224499999999998,0.03426397538185122
5.00001,3.7593600000000005,4.269126,1.2406499999999991,0.7308840615844723
1.12,1.2502000000000004,1.2718637,0.13020000000000032,0.15186369895935048
2.25,2.0222201,2.1607213,0.2277798999999998,0.0892786979675293
4.399,3.8435417999999997,4.0807104,0.5554582000000003,0.3182895889282227
0.883,1.3322299999999998,0.8941161,0.4492299999999998,0.011116103649139397
5.00001,5.000009999999989,5.150476,1.0658141036401503e-14,0.15046597885131874
2.768,1.9263300999999995,1.6187717,0.8416699000000003,1.1492283277511595
1.792,1.5855499999999998,1.8149961,0.20645000000000024,0.02299612331390377
1.997,1.8269399999999987,1.8064331,0.17006000000000143,0.19056691837310802
1.32,1.2739700000000003,1.4036252,0.04602999999999979,0.08362524986267084
0.613,0.85064,0.7672349,0.23763999999999996,0.1542349214553833
1.719,2.117030100000001,1.9085617,0.39803010000000083,0.18956170654296867
1.238,1.2926700000000002,1.3953475,0.05467000000000022,0.1573474760055542
1.353,1.3082500000000008,1.3283373,0.04474999999999918,0.02466268825531004
1.371,2.361669999999999,1.7964745,0.9906699999999988,0.4254744567871094
1.293,1.5683700000000003,1.6617008,0.27537000000000034,0.36870084476470955
2.279,2.428280099999998,2.2892122,0.14928009999999814,0.010212226867675867
0.944,1.0656999999999999,1.0764686,0.12169999999999992,0.13246858692169194
1.035,1.3428900000000001,1.2031164,0.3078900000000002,0.16811641693115242
3.208,4.142614199999994,4.2249804,0.9346141999999942,1.0169803543090818
1.25,4.092952699999996,4.510191,2.842952699999996,3.260190963745117
3.324,3.194700000000002,3.1391265,0.12929999999999797,0.18487346076965316
1.591,1.5425200000000001,1.6407704,0.04847999999999986,0.04977043533325198
2.369,2.391480000000002,2.3309085,0.02248000000000161,0.038091463088989475
4.616,4.625325599999996,4.747418,0.009325599999995937,0.13141792678833042
1.569,1.6071800000000003,1.506682,0.038180000000000325,0.06231796169281001
1.482,1.02265,0.93974465,0.4593499999999999,0.5422553486824035
1.665,1.643280000000001,1.4395162,0.021719999999999073,0.22548381328582767
1.969,2.5216304999999997,2.340207,0.5526304999999996,0.3712070999145507
1.678,1.8351899999999999,1.7467489,0.15718999999999994,0.06874892425537116
1.267,0.9639699999999993,0.90368474,0.3030300000000006,0.36331526470184317
5.00001,4.191241699999998,3.935774,0.8087683000000014,1.0642359120941158
0.579,0.5565799999999999,0.46384335,0.022420000000000107,0.11515665435791012
2.38,2.22263,2.079232,0.1573699999999998,0.30076802253723134
1.42,1.876039999999999,1.5138879,0.4560399999999991,0.09388788223266609
0.869,1.2024801,0.820419,0.33348010000000006,0.04858098649978637
0.56,0.7233700000000003,0.5661682,0.16337000000000024,0.0061681890487670366
5.00001,4.94652909999999,5.2559953,0.053480900000010045,0.25598527359008827
1.124,1.1737700000000002,1.3038266,0.04977000000000009,0.17982657051086415
0.636,1.1149999999999998,0.5709144,0.47899999999999976,0.06508561229705812
4.313,4.614503399999995,4.7810483,0.3015033999999952,0.46804829788208036
2.659,2.533820100000001,2.1714652,0.12517989999999868,0.4875348415374754
0.58,0.5937899999999998,0.7057242,0.013789999999999858,0.1257241797447205
1.941,3.7476804999999995,2.6156924,1.8066804999999995,0.674692377090454
1.428,1.5465899999999992,1.680176,0.11858999999999931,0.25217601966857917
1.787,1.6724300000000005,1.6837077,0.1145699999999994,0.10329228591918937
1.875,2.4720708,2.6893926,0.5970708,0.8143925666809082
2.25,1.9320101,2.0163648,0.31798989999999994,0.23363518714904785
3.13,2.7122800000000002,2.7372777,0.41771999999999965,0.39272225379943837
5.00001,5.000009999999989,5.0487967,1.0658141036401503e-14,0.04878665374755897
1.536,1.5295700000000003,1.4659076,0.006429999999999714,0.07009242630004886
0.623,0.76885,0.7198519,0.14585000000000004,0.09685191106796265
1.945,1.9417699999999996,1.6557078,0.0032300000000005102,0.289292163848877
1.639,1.6940800000000007,1.6152198,0.055080000000000684,0.023780168533325208
3.988,3.702461799999999,2.9213448,0.28553820000000085,1.0666552429199219
2.041,2.5039700999999983,2.5132039,0.4629700999999984,0.4722038593292237
1.993,2.2310401000000013,2.2133968,0.2380401000000012,0.2203967876434325
1.767,2.3078909000000003,1.6984832,0.5408909000000004,0.06851677131652822
5.00001,4.802176699999995,4.491468,0.19783330000000454,0.5085420472717281
2.489,2.0214000000000003,2.0159152,0.46759999999999957,0.4730848445892333
1.5,1.5445,1.4684047,0.044499999999999984,0.03159534931182861
2.317,1.9922300000000002,1.9255753,0.32477,0.3914247436523439
0.58,0.9607900000000005,0.978706,0.3807900000000005,0.39870600223541264
1.26,1.4347099999999997,1.2725248,0.1747099999999997,0.01252483367919921
1.633,1.6024100000000001,1.5826316,0.030589999999999895,0.05036841201782227
1.134,1.2444699999999997,1.2439202,0.11046999999999985,0.10992020702362071
3.0,2.3169600000000004,3.1126199,0.6830399999999996,0.11261987686157227
3.109,3.210200199999999,3.3391752,0.10120019999999919,0.23017522430419923
2.188,2.0148799999999993,2.1716912,0.17312000000000083,0.01630882072448747
0.704,0.7031500000000002,0.6905086,0.0008499999999997954,0.013491395950317342
2.377,2.8167799999999996,2.6228676,0.43977999999999984,0.24586758422851585
1.188,1.2179400000000005,1.2235669,0.029940000000000522,0.03556688976287847
0.731,0.7335500000000004,0.6182661,0.0025500000000003853,0.11273389434814451
0.75,1.1417702000000005,0.7406792,0.3917702000000005,0.00932079553604126
4.507,4.191402899999996,4.0204306,0.3155971000000033,0.4865694351196286
2.402,2.3724000000000003,2.0499785,0.02959999999999985,0.3520215053558351
0.658,0.6526100000000002,0.66749007,0.005389999999999784,0.009490065097808809
0.647,0.7229199000000002,0.5480109,0.07591990000000015,0.0989891142845154
1.751,2.17673,1.9343735,0.42573000000000016,0.18337349796295177
2.237,2.328040000000001,2.150097,0.0910400000000009,0.08690310668945322
0.963,1.0209300000000001,1.1012982,0.05793000000000015,0.13829821300506595
4.051,3.9467512,4.0228744,0.10424880000000014,0.028125644683838047
3.768,3.3571702000000005,3.214394,0.41082979999999925,0.5536059074401853
5.00001,4.99488959999999,5.078462,0.005120400000009795,0.07845212387084999
3.5,2.6095601000000004,2.261067,0.8904398999999996,1.2389330863952637
1.625,2.0947704,2.7582417,0.4697703999999998,1.1332416534423828
1.773,1.9256799999999998,1.8105026,0.15267999999999993,0.03750264835357675
0.984,1.0652199999999998,1.0483549,0.08121999999999985,0.06435486412048341
1.388,1.2349999999999999,1.2080954,0.15300000000000002,0.17990456867218008
1.75,2.5994914000000007,2.542245,0.8494914000000007,0.7922449111938477
2.609,1.9693400000000005,1.9661113,0.6396599999999995,0.6428886976242065
1.047,0.8623500000000002,0.92999405,0.18464999999999976,0.1170059533119201
1.595,2.1278202000000013,1.9066497,0.5328202000000013,0.3116497087478638
2.959,2.9384700000000006,3.1974812,0.020529999999999493,0.23848115539550774
1.375,3.2512614000000006,2.4982052,1.8762614000000006,1.1232051849365234
5.00001,4.199783599999995,4.5346475,0.800226400000005,0.46536253524780236
2.27,2.25315,2.314942,0.01684999999999981,0.044941883087158185
2.639,2.360360000000001,2.1211147,0.2786399999999989,0.5178852691650389
1.604,1.6515999999999997,1.8275062,0.04759999999999964,0.2235061845779418
1.42,1.481399999999999,1.5482199,0.06139999999999901,0.12821991920471199
1.625,1.6959400000000002,1.6880345,0.07094000000000023,0.0630345344543457
2.304,1.7402799999999998,1.90037,0.56372,0.4036299982070921
5.00001,4.503863299999993,4.9684067,0.4961467000000068,0.03160332275390587
2.177,2.730630000000001,3.0918474,0.553630000000001,0.9148474197387695
1.83,2.3958401000000005,1.8693596,0.5658401000000004,0.039359612464904714
2.458,1.9487999999999996,1.8073984,0.5092000000000005,0.6506015615463259
1.292,1.4079999999999995,1.1185061,0.11599999999999944,0.17349392604827885
0.604,0.7565999999999998,0.7100791,0.15259999999999985,0.10607907390594484
0.675,0.9040500000000001,0.70886433,0.2290500000000001,0.03386433124542232
2.952,2.910370499999999,3.028507,0.041629500000000874,0.07650699424743657
1.926,1.9729199999999971,2.0102415,0.046919999999997186,0.08424150848388678
1.506,1.5266300000000004,1.6319481,0.02063000000000037,0.12594811344146728
1.257,1.4955200000000002,1.4515446,0.2385200000000003,0.1945446424484254
0.634,0.8688600000000005,0.55663466,0.2348600000000005,0.07736533546447755
1.513,1.8814600000000015,1.5711426,0.36846000000000156,0.05814255428314219
2.456,3.1951600999999976,2.944022,0.7391600999999977,0.4880219402313233
5.00001,4.821325799999996,4.966728,0.17868420000000373,0.03328178955078087
1.655,1.8050799999999998,2.1053407,0.15007999999999977,0.45034071922302243
1.135,1.1831099999999997,1.0295817,0.04810999999999965,0.10541833400726319
3.222,3.2350203999999985,3.4592812,0.013020399999998489,0.23728120613098147
